"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"[[[[Premise]]]]: The young man in the plaid shirt is sitting on a chair that is out in the yard.<SPLIT>[[[[Hypothesis]]]]: A guy is relaxing outside.","[[[[Premise]]]]: The young man in the plaid shirt is sitting on a chair that is out in the yard.<SPLIT>[[[[Hypothesis]]]]: A guy is relaxing outside.",0.632116436958313,0.632116436958313,1.0,1.0,2.0,1.0,"Skipped"
"[[[[Premise]]]]: Group of young adults posing for picture near spanish-language sign.<SPLIT>[[[[Hypothesis]]]]: The people are [[tourists]].","[[[[Premise]]]]: Group of young adults posing for picture near spanish-language sign.<SPLIT>[[[[Hypothesis]]]]: The people are [[comers]].",0.04674440622329712,0.9967523813247681,2.0,1.0,2.0,40.0,"Successful"
"[[[[Premise]]]]: Group of young adults posing for picture near spanish-language sign.<SPLIT>[[[[Hypothesis]]]]: The people are [[taking]] a science [[test]].","[[[[Premise]]]]: Group of young adults posing for picture near spanish-language sign.<SPLIT>[[[[Hypothesis]]]]: The people are [[picked]] a science [[verification]].",7.462501525878906e-05,0.6820975542068481,0.0,2.0,0.0,108.0,"Successful"
"[[[[Premise]]]]: Group of young adults posing for picture near spanish-language sign.<SPLIT>[[[[Hypothesis]]]]: The people are [[near]] a [[sign]].","[[[[Premise]]]]: Group of young adults posing for picture near spanish-language sign.<SPLIT>[[[[Hypothesis]]]]: The people are [[neighborhood]] a [[signe]].",0.012464463710784912,0.5807104110717773,1.0,2.0,1.0,46.0,"Successful"
"[[[[Premise]]]]: two shirtless men jumping over a street rail, probably practicing new dance moves.<SPLIT>[[[[Hypothesis]]]]: Two men without [[shirts]] are jumping in the street.","[[[[Premise]]]]: two shirtless men jumping over a street rail, probably practicing new dance moves.<SPLIT>[[[[Hypothesis]]]]: Two men without [[vests]] are jumping in the street.",0.22193992137908936,0.7563513517379761,1.0,2.0,1.0,31.0,"Successful"
"[[[[Premise]]]]: two shirtless men jumping over a street rail, probably practicing new dance moves.<SPLIT>[[[[Hypothesis]]]]: [[A]] [[dog]] is [[sleeping]] in a [[home]].","[[[[Premise]]]]: two shirtless men jumping over a street rail, probably practicing new dance moves.<SPLIT>[[[[Hypothesis]]]]: [[another]] [[canine]] is [[sleeps]] in a [[homing]].",8.594989776611328e-05,0.8748825192451477,0.0,1.0,0.0,128.0,"Successful"
"[[[[Premise]]]]: two shirtless men jumping over a street rail, probably practicing new dance moves.<SPLIT>[[[[Hypothesis]]]]: Two naked men are practicing dance moves on the street.","[[[[Premise]]]]: two shirtless men jumping over a street rail, probably practicing new dance moves.<SPLIT>[[[[Hypothesis]]]]: Two naked men are practicing dance moves on the street.",0.6443229913711548,0.6443229913711548,1.0,1.0,2.0,1.0,"Skipped"
"[[[[Premise]]]]: A boy plays with a motorized car next to a dirty street lined with real cars.<SPLIT>[[[[Hypothesis]]]]: an abadnoned boy is [[playing]] with his [[toy]] in the [[ghetto]] alley.","[[[[Premise]]]]: A boy plays with a motorized car next to a dirty street lined with real cars.<SPLIT>[[[[Hypothesis]]]]: an abadnoned boy is [[reproduced]] with his [[playthings]] in the [[slum]] alley.",0.036373674869537354,0.6304380893707275,2.0,1.0,2.0,72.0,"Successful"
"[[[[Premise]]]]: A boy plays with a motorized car next to a dirty street lined with real cars.<SPLIT>[[[[Hypothesis]]]]: a boy played in the [[streets]] with his motorized car.","[[[[Premise]]]]: A boy plays with a motorized car next to a dirty street lined with real cars.<SPLIT>[[[[Hypothesis]]]]: a boy played in the [[alleyways]] with his motorized car.",0.1878061294555664,0.8482323884963989,1.0,2.0,1.0,53.0,"Successful"
"[[[[Premise]]]]: A boy plays with a motorized car next to a dirty street lined with real cars.<SPLIT>[[[[Hypothesis]]]]: no [[boy]] is outside in the [[streets]] playing.","[[[[Premise]]]]: A boy plays with a motorized car next to a dirty street lined with real cars.<SPLIT>[[[[Hypothesis]]]]: no [[barkeep]] is outside in the [[lane]] playing.",0.0007202029228210449,0.9119932055473328,0.0,2.0,0.0,97.0,"Successful"
"[[[[Premise]]]]: The small child is wearing winter clothes and a hat.<SPLIT>[[[[Hypothesis]]]]: The small child is dressed in [[tank]] top and [[shorts]].","[[[[Premise]]]]: The small child is wearing winter clothes and a hat.<SPLIT>[[[[Hypothesis]]]]: The small child is dressed in [[char]] top and [[pants]].",0.0004330277442932129,0.847094714641571,0.0,2.0,0.0,81.0,"Successful"
"[[[[Premise]]]]: The small child is wearing winter clothes and a hat.<SPLIT>[[[[Hypothesis]]]]: The small child is [[dressed]] for winter.","[[[[Premise]]]]: The small child is wearing winter clothes and a hat.<SPLIT>[[[[Hypothesis]]]]: The small child is [[robed]] for winter.",0.08516377210617065,0.9852219223976135,1.0,0.0,1.0,30.0,"Successful"
"[[[[Premise]]]]: The small child is wearing winter clothes and a hat.<SPLIT>[[[[Hypothesis]]]]: The small child is dressed in a [[parka]].","[[[[Premise]]]]: The small child is wearing winter clothes and a hat.<SPLIT>[[[[Hypothesis]]]]: The small child is dressed in a [[robe]].",0.011960446834564209,0.9988441467285156,2.0,0.0,2.0,26.0,"Successful"
"[[[[Premise]]]]: A little white curly-haired dog runs across the pavement with a stick in its mouth.<SPLIT>[[[[Hypothesis]]]]: A dog runs with a [[stick]] in his mouth.","[[[[Premise]]]]: A little white curly-haired dog runs across the pavement with a stick in its mouth.<SPLIT>[[[[Hypothesis]]]]: A dog runs with a [[truncheon]] in his mouth.",0.007954239845275879,0.9808483719825745,1.0,2.0,1.0,39.0,"Successful"
"[[[[Premise]]]]: A little white curly-haired dog runs across the pavement with a stick in its mouth.<SPLIT>[[[[Hypothesis]]]]: A dog runs toward his [[owner]] with a [[stick]] in his mouth.","[[[[Premise]]]]: A little white curly-haired dog runs across the pavement with a stick in its mouth.<SPLIT>[[[[Hypothesis]]]]: A dog runs toward his [[possession]] with a [[batons]] in his mouth.",0.0015922188758850098,0.75597083568573,2.0,0.0,2.0,69.0,"Successful"
"[[[[Premise]]]]: A little white curly-haired dog runs across the pavement with a stick in its mouth.<SPLIT>[[[[Hypothesis]]]]: A dog barks at the [[wall]].","[[[[Premise]]]]: A little white curly-haired dog runs across the pavement with a stick in its mouth.<SPLIT>[[[[Hypothesis]]]]: A dog barks at the [[wail]].",0.0011658072471618652,0.5883293151855469,0.0,2.0,0.0,31.0,"Successful"
"[[[[Premise]]]]: A young white man in running gear is jogging by the water.<SPLIT>[[[[Hypothesis]]]]: A man is exercising by [[water]].","[[[[Premise]]]]: A young white man in running gear is jogging by the water.<SPLIT>[[[[Hypothesis]]]]: A man is exercising by [[eau]].",0.17637771368026733,0.6989693641662598,1.0,2.0,1.0,27.0,"Successful"
"[[[[Premise]]]]: A young white man in running gear is jogging by the water.<SPLIT>[[[[Hypothesis]]]]: A man runs along a [[path]].","[[[[Premise]]]]: A young white man in running gear is jogging by the water.<SPLIT>[[[[Hypothesis]]]]: A man runs along a [[chemin]].",0.2865006923675537,0.7277934551239014,2.0,0.0,2.0,65.0,"Successful"
"[[[[Premise]]]]: A young white man in running gear is jogging by the water.<SPLIT>[[[[Hypothesis]]]]: A man [[walks]] to the store.","[[[[Premise]]]]: A young white man in running gear is jogging by the water.<SPLIT>[[[[Hypothesis]]]]: A man [[marche]] to the store.",0.00026303529739379883,0.5680508613586426,0.0,2.0,0.0,37.0,"Successful"
"[[[[Premise]]]]: A young girl with water wings leaps into a crowded pool<SPLIT>[[[[Hypothesis]]]]: There are [[people]] in a pool.","[[[[Premise]]]]: A young girl with water wings leaps into a crowded pool<SPLIT>[[[[Hypothesis]]]]: There are [[man]] in a pool.",0.006691575050354004,0.9977313280105591,1.0,0.0,1.0,56.0,"Successful"
"[[[[Premise]]]]: A young girl with water wings leaps into a crowded pool<SPLIT>[[[[Hypothesis]]]]: The girl is [[jumping]] to her [[father]] in the [[pool]].","[[[[Premise]]]]: A young girl with water wings leaps into a crowded pool<SPLIT>[[[[Hypothesis]]]]: The girl is [[rises]] to her [[pere]] in the [[basin]].",0.004852712154388428,0.9627193808555603,2.0,0.0,2.0,54.0,"Successful"
"[[[[Premise]]]]: A young girl with water wings leaps into a crowded pool<SPLIT>[[[[Hypothesis]]]]: There is a a lot of people on a [[train]].","[[[[Premise]]]]: A young girl with water wings leaps into a crowded pool<SPLIT>[[[[Hypothesis]]]]: There is a a lot of people on a [[rail]].",0.0005707144737243652,0.8525950908660889,0.0,1.0,0.0,27.0,"Successful"
"[[[[Premise]]]]: A boy wearing a helmet is jumping his skateboard.<SPLIT>[[[[Hypothesis]]]]: A boy is [[jumping]] his skateboard while his [[friends]] watch.","[[[[Premise]]]]: A boy wearing a helmet is jumping his skateboard.<SPLIT>[[[[Hypothesis]]]]: A boy is [[salto]] his skateboard while his [[dude]] watch.",0.0038088560104370117,0.989726722240448,2.0,0.0,2.0,90.0,"Successful"
"[[[[Premise]]]]: A boy wearing a helmet is jumping his skateboard.<SPLIT>[[[[Hypothesis]]]]: [[A]] [[girl]] is [[picks]] up her [[skateboard]].","[[[[Premise]]]]: A boy wearing a helmet is jumping his skateboard.<SPLIT>[[[[Hypothesis]]]]: [[another]] [[feminine]] is [[decided]] up her [[skateboarder]].",0.0007309317588806152,0.4707268476486206,0.0,0.0,0.0,109.0,"Failed"
"[[[[Premise]]]]: A boy wearing a helmet is jumping his skateboard.<SPLIT>[[[[Hypothesis]]]]: A boy is [[jumping]] his skateboard","[[[[Premise]]]]: A boy wearing a helmet is jumping his skateboard.<SPLIT>[[[[Hypothesis]]]]: A boy is [[salto]] his skateboard",0.02275913953781128,0.9985591173171997,1.0,0.0,1.0,38.0,"Successful"
"[[[[Premise]]]]: A group of people sitting around a small round table eating.<SPLIT>[[[[Hypothesis]]]]: The people are enjoying a meal.","[[[[Premise]]]]: A group of people sitting around a small round table eating.<SPLIT>[[[[Hypothesis]]]]: The people are enjoying a meal.",0.982174277305603,0.982174277305603,1.0,1.0,2.0,1.0,"Skipped"
"[[[[Premise]]]]: A group of people sitting around a small round table eating.<SPLIT>[[[[Hypothesis]]]]: The [[people]] are [[dancing]] around the [[room]] in a conga line.","[[[[Premise]]]]: A group of people sitting around a small round table eating.<SPLIT>[[[[Hypothesis]]]]: The [[compatriots]] are [[choreograph]] around the [[lounges]] in a conga line.",5.328655242919922e-05,0.8218795657157898,0.0,2.0,0.0,105.0,"Successful"
"[[[[Premise]]]]: A group of people sitting around a small round table eating.<SPLIT>[[[[Hypothesis]]]]: The group is [[discussing]] the next project for work.","[[[[Premise]]]]: A group of people sitting around a small round table eating.<SPLIT>[[[[Hypothesis]]]]: The group is [[speak]] the next project for work.",0.02934819459915161,0.5167843103408813,2.0,0.0,2.0,43.0,"Successful"
"[[[[Premise]]]]: A woman is walking her dog along a snowy ground.<SPLIT>[[[[Hypothesis]]]]: A woman is trying to [[get]] her [[dog]] to go to the bathroom after it has freshly snowed.","[[[[Premise]]]]: A woman is walking her dog along a snowy ground.<SPLIT>[[[[Hypothesis]]]]: A woman is trying to [[perceives]] her [[pekingese]] to go to the bathroom after it has freshly snowed.",0.0014401078224182129,0.6696040630340576,2.0,0.0,2.0,106.0,"Successful"
"[[[[Premise]]]]: A woman is walking her dog along a snowy ground.<SPLIT>[[[[Hypothesis]]]]: A woman is with her [[dog]] outside.","[[[[Premise]]]]: A woman is walking her dog along a snowy ground.<SPLIT>[[[[Hypothesis]]]]: A woman is with her [[sheepdog]] outside.",0.023572683334350586,0.9830843210220337,1.0,2.0,1.0,61.0,"Successful"
"[[[[Premise]]]]: A woman is walking her dog along a snowy ground.<SPLIT>[[[[Hypothesis]]]]: A woman and her [[cat]] are [[laying]] by the [[fireplace]].","[[[[Premise]]]]: A woman is walking her dog along a snowy ground.<SPLIT>[[[[Hypothesis]]]]: A woman and her [[kitty]] are [[bearing]] by the [[stacked]].",5.4001808166503906e-05,0.9315728545188904,0.0,2.0,0.0,71.0,"Successful"
"[[[[Premise]]]]: A middle-aged man in a green jacket is talking to another middle-aged man in a light blue tee-shirt.<SPLIT>[[[[Hypothesis]]]]: Two old friends catching up with each other.","[[[[Premise]]]]: A middle-aged man in a green jacket is talking to another middle-aged man in a light blue tee-shirt.<SPLIT>[[[[Hypothesis]]]]: Two old friends catching up with each other.",0.995539128780365,0.995539128780365,2.0,2.0,1.0,1.0,"Skipped"
"[[[[Premise]]]]: A middle-aged man in a green jacket is talking to another middle-aged man in a light blue tee-shirt.<SPLIT>[[[[Hypothesis]]]]: [[Boxing]] match between two star [[fighters]].","[[[[Premise]]]]: A middle-aged man in a green jacket is talking to another middle-aged man in a light blue tee-shirt.<SPLIT>[[[[Hypothesis]]]]: [[Grappling]] match between two star [[militants]].",0.007881402969360352,0.6657165288925171,0.0,2.0,0.0,77.0,"Successful"
"[[[[Premise]]]]: A middle-aged man in a green jacket is talking to another middle-aged man in a light blue tee-shirt.<SPLIT>[[[[Hypothesis]]]]: Older man with green jacket [[conversing]] with another man.","[[[[Premise]]]]: A middle-aged man in a green jacket is talking to another middle-aged man in a light blue tee-shirt.<SPLIT>[[[[Hypothesis]]]]: Older man with green jacket [[mumbling]] with another man.",0.021147966384887695,0.8908271789550781,1.0,2.0,1.0,65.0,"Successful"
"[[[[Premise]]]]: A man in a blue shirt was arguing with a man in a green jacket and started to raise his fist in anger.<SPLIT>[[[[Hypothesis]]]]: a man argues with another who is making threatening jeastures","[[[[Premise]]]]: A man in a blue shirt was arguing with a man in a green jacket and started to raise his fist in anger.<SPLIT>[[[[Hypothesis]]]]: a man argues with another who is making threatening jeastures",0.995825469493866,0.995825469493866,2.0,2.0,1.0,1.0,"Skipped"
"[[[[Premise]]]]: A man in a blue shirt was arguing with a man in a green jacket and started to raise his fist in anger.<SPLIT>[[[[Hypothesis]]]]: a man orders a mamosa for another man","[[[[Premise]]]]: A man in a blue shirt was arguing with a man in a green jacket and started to raise his fist in anger.<SPLIT>[[[[Hypothesis]]]]: a man orders a mamosa for another man",0.8667083978652954,0.8667083978652954,2.0,2.0,0.0,1.0,"Skipped"
"[[[[Premise]]]]: A man in a blue shirt was arguing with a man in a green jacket and started to raise his fist in anger.<SPLIT>[[[[Hypothesis]]]]: a man argues with another who is [[raising]] his fist","[[[[Premise]]]]: A man in a blue shirt was arguing with a man in a green jacket and started to raise his fist in anger.<SPLIT>[[[[Hypothesis]]]]: a man argues with another who is [[soaring]] his fist",0.02267056703567505,0.5789399147033691,1.0,2.0,1.0,81.0,"Successful"
"[[[[Premise]]]]: This woman is skiing down a snowy hill.<SPLIT>[[[[Hypothesis]]]]: This woman is skiing down a [[hill]] in a [[tournament]].","[[[[Premise]]]]: This woman is skiing down a snowy hill.<SPLIT>[[[[Hypothesis]]]]: This woman is skiing down a [[montagne]] in a [[starring]].",0.0009201765060424805,0.920662522315979,2.0,0.0,2.0,64.0,"Successful"
"[[[[Premise]]]]: This woman is skiing down a snowy hill.<SPLIT>[[[[Hypothesis]]]]: This woman is skiing down a [[grassy]] hill.","[[[[Premise]]]]: This woman is skiing down a snowy hill.<SPLIT>[[[[Hypothesis]]]]: This woman is skiing down a [[verdant]] hill.",0.0005466341972351074,0.9794068336486816,0.0,1.0,0.0,52.0,"Successful"
"[[[[Premise]]]]: This woman is skiing down a snowy hill.<SPLIT>[[[[Hypothesis]]]]: This woman is on a [[hill]].","[[[[Premise]]]]: This woman is skiing down a snowy hill.<SPLIT>[[[[Hypothesis]]]]: This woman is on a [[jebel]].",0.057358741760253906,0.9952213764190674,1.0,0.0,1.0,34.0,"Successful"
"[[[[Premise]]]]: A lady sitting on a bench with a book on her lap with a boy and girl on either side of her.<SPLIT>[[[[Hypothesis]]]]: A [[woman]] and two kids next to each other.","[[[[Premise]]]]: A lady sitting on a bench with a book on her lap with a boy and girl on either side of her.<SPLIT>[[[[Hypothesis]]]]: A [[wife]] and two kids next to each other.",0.019546091556549072,0.9650847911834717,1.0,2.0,1.0,68.0,"Successful"
"[[[[Premise]]]]: A lady sitting on a bench with a book on her lap with a boy and girl on either side of her.<SPLIT>[[[[Hypothesis]]]]: [[A]] [[mother]] is [[waiting]] for the [[bus]] with her kids.","[[[[Premise]]]]: A lady sitting on a bench with a book on her lap with a boy and girl on either side of her.<SPLIT>[[[[Hypothesis]]]]: [[para]] [[mummy]] is [[looks]] for the [[buses]] with her kids.",0.0047844648361206055,0.6467374563217163,2.0,0.0,2.0,88.0,"Successful"
"[[[[Premise]]]]: A lady sitting on a bench with a book on her lap with a boy and girl on either side of her.<SPLIT>[[[[Hypothesis]]]]: An [[adult]] and two [[children]] are on a rollercoaster.","[[[[Premise]]]]: A lady sitting on a bench with a book on her lap with a boy and girl on either side of her.<SPLIT>[[[[Hypothesis]]]]: An [[adulthood]] and two [[childlike]] are on a rollercoaster.",3.0159950256347656e-05,0.0003336668014526367,0.0,0.0,0.0,67.0,"Failed"
"[[[[Premise]]]]: A teenager blows a whistle and wears white face paint, earmuffs, and a yellow hat while another teen watches.<SPLIT>[[[[Hypothesis]]]]: A person in face [[paint]]","[[[[Premise]]]]: A teenager blows a whistle and wears white face paint, earmuffs, and a yellow hat while another teen watches.<SPLIT>[[[[Hypothesis]]]]: A person in face [[watercolours]]",0.003916144371032715,0.5654927492141724,1.0,2.0,1.0,52.0,"Successful"
